"Sample","IFNg","IL-2","IL-6","IL-7","IL-8","IL-10","IL-15","IL-18","KC-like"
"1209",1.53350415753182,1.183039562852,-0.595332782435203,0.583611709930071,-0.319293803016149,-0.542176264549825,-0.383101740033448,-0.140312269194146,-0.798534367950734
"1211",-1.23652354258952,-0.793042021615241,-0.595332782435203,0.390045363940058,-0.319293803016149,-0.542176264549825,-0.383101740033448,0.426442833356789,-0.798534367950734
"1221",-1.23652354258952,-0.793042021615241,-0.595332782435203,0.63533622641353,-0.319293803016149,-0.542176264549825,-0.383101740033448,-0.426830659095967,-0.798534367950734
"1224",-0.0119687582245644,1.12815566986853,-0.595332782435203,0.30725474748657,-0.319293803016149,-0.542176264549825,-0.383101740033448,-0.230995561028716,-0.798534367950734
"1228",1.010555659259,-0.793042021615241,-0.595332782435203,0.390045363940058,-0.319293803016149,-0.542176264549825,-0.383101740033448,0.582301689859008,-0.798534367950734
"1235",-1.23652354258952,0.955080563171594,-0.595332782435203,1.36215583174782,-0.319293803016149,-0.542176264549825,-0.383101740033448,0.220148067777379,-0.798534367950734
"1239",-1.23652354258952,1.42326796920411,-0.595332782435203,0.208784336956923,-0.319293803016149,-0.542176264549825,-0.383101740033448,-0.646535053919684,-0.798534367950734
"1244",0.594856983056325,0.88527699131483,-0.595332782435203,1.1224770473593,-0.319293803016149,-0.542176264549825,-0.383101740033448,0.0288476986220272,-0.798534367950734
"1256",-1.23652354258952,-0.793042021615241,1.8279845404447,0.390045363940058,-0.319293803016149,-0.542176264549825,-0.383101740033448,-0.767451638856462,-0.798534367950734
"1257",-1.23652354258952,-0.793042021615241,-0.595332782435203,0.986125969762239,-0.319293803016149,-0.542176264549825,-0.383101740033448,0.183714834137955,-0.798534367950734
"1258",0.471693917035127,1.24535016701234,-0.595332782435203,0.803636723010269,-0.319293803016149,-0.542176264549825,-0.383101740033448,-0.140312269194146,-0.798534367950734
"1261",-1.23652354258952,-0.793042021615241,-0.595332782435203,1.10206343705827,-0.319293803016149,-0.542176264549825,-0.383101740033448,-2.20478461016699,-0.798534367950734
